product_a,product_b,pair_count,support,confidence_ab,confidence_ba,max_confidence,lift,score
2746,3062,231,0.010928186204938973,0.5703703703703704,0.5789473684210527,0.5789473684210527,30.216764132553607,15.500630000901898
1977,2773,239,0.011306651528053742,0.5731414868105515,0.5945273631840796,0.5945273631840796,30.136976985575718,15.472979732304157
1335,2048,213,0.01007663922793074,0.5419847328244275,0.5605263157894737,0.5605263157894737,30.148613901165128,15.443997629878021
1253,3058,239,0.011306651528053742,0.6191709844559585,0.5481651376146789,0.6191709844559585,30.018431810619386,15.421100231207555
3052,3112,210,0.009934714731762702,0.5035971223021583,0.5932203389830508,0.5932203389830508,30.07072308255091,15.412021937605624
2029,2342,203,0.009603557574037278,0.5686274509803921,0.5075,0.5686274509803921,30.049117647058825,15.387218210304274
1335,2367,213,0.01007663922793074,0.5419847328244275,0.5575916230366492,0.5575916230366492,29.990767755085727,15.364194149012475
1977,3150,243,0.011495884189611127,0.5827338129496403,0.5883777239709443,0.5883777239709443,29.825247792081104,15.319054897024058
1296,1934,233,0.011022802535717665,0.5247747747747747,0.6263440860215054,0.6263440860215054,29.819056960185993,15.317887756613802
1516,2928,220,0.010407796385656164,0.5699481865284974,0.5445544554455446,0.5699481865284974,29.820704868414303,15.289492817878825
2048,2141,214,0.010123947393320088,0.5631578947368421,0.5336658354114713,0.5631578947368421,29.685864286651793,15.21435845961335
2535,2773,242,0.011448576024221781,0.5627906976744186,0.6019900497512438,0.6019900497512438,29.592710864283234,15.205923967551426
1119,3119,236,0.011164727031885703,0.612987012987013,0.5388127853881278,0.612987012987013,29.58292118840064,15.198651238734136
1082,1186,193,0.009130475920143816,0.46731234866828086,0.5795795795795796,0.5795795795795796,29.663809087537903,15.1883879360457
2333,2342,200,0.00946163307786924,0.5602240896358543,0.5,0.5602240896358543,29.605042016806724,15.159820896851503
1296,1882,236,0.011164727031885703,0.5315315315315315,0.6194225721784777,0.6194225721784777,29.489536780875362,15.153889702728938
2528,3244,266,0.01258397199356609,0.5588235294117647,0.6616915422885572,0.6616915422885572,29.384108867427567,15.142241336271674
2276,2645,264,0.012489355662787397,0.5701943844492441,0.6439024390243903,0.6439024390243903,29.39699731338566,15.141456501655895
2293,2967,65,0.003075030750307503,0.3155339805825243,0.2914798206278027,0.3155339805825243,29.90922547781793,15.110773548089872
1148,3058,238,0.011259343362664397,0.6055979643765903,0.5458715596330275,0.6055979643765903,29.360389383010016,15.087060948071274
1121,2190,221,0.010455104551045511,0.5552763819095478,0.5538847117794486,0.5552763819095478,29.41712321003514,15.084246610611343
1566,2944,238,0.011259343362664397,0.5721153846153846,0.5776699029126213,0.5776699029126213,29.352851941747574,15.074913809000861
2261,2535,240,0.011353959693443088,0.594059405940594,0.5581395348837209,0.594059405940594,29.202855169237854,15.006724600269967
3145,3170,88,0.004163118554262465,0.31654676258992803,0.3893805309734513,0.3893805309734513,29.60692684790221,15.003539954328389
1082,1152,194,0.009177784085533163,0.46973365617433416,0.5722713864306784,0.5722713864306784,29.28976408322441,15.000119139252071
3058,3146,239,0.011306651528053742,0.5481651376146789,0.6020151133501259,0.6020151133501259,29.1866868486123,15.000080988872263
2141,2367,212,0.010029331062541395,0.5286783042394015,0.5549738219895288,0.5549738219895288,29.254455484325835,14.994306510010604
2592,3054,90,0.004257734885041158,0.32608695652173914,0.38626609442060084,0.38626609442060084,29.58294457921254,14.992506815633273
1418,1818,275,0.013009745482070205,0.6138392857142857,0.6165919282511211,0.6165919282511211,29.09267897181294,14.991511974023211
2629,2856,332,0.01570631090926294,0.6626746506986028,0.6859504132231405,0.6859504132231405,28.941356955510468,14.990589819907434
1121,1789,222,0.010502412716434857,0.5577889447236181,0.5495049504950495,0.5577889447236181,29.184511667247126,14.969640771369345
1163,3052,213,0.01007663922793074,0.5756756756756757,0.5107913669064749,0.5756756756756757,29.18137273964612,14.964921857084379
1575,1870,267,0.012631280158955436,0.577922077922078,0.6342042755344418,0.6342042755344418,29.01690471049141,14.951339241085146
2330,2736,261,0.012347431166619358,0.5600858369098712,0.6397058823529411,0.6397058823529411,29.017388285786417,14.947554530931477
2592,3170,87,0.00411581038887312,0.31521739130434784,0.38495575221238937,0.38495575221238937,29.48258945748365,14.939097662183002
1789,2190,222,0.010502412716434857,0.5495049504950495,0.556390977443609,0.556390977443609,29.111367527730216,14.932649311426887
2399,2570,61,0.002885798088750118,0.27232142857142855,0.3128205128205128,0.3128205128205128,29.519642857142856,14.911383544192585
2293,2303,64,0.003027722584918157,0.3106796116504854,0.28699551569506726,0.3106796116504854,29.44908354738996,14.87830010888849
2860,3052,210,0.009934714731762702,0.5722070844686649,0.5035971223021583,0.5722070844686649,29.00554760551232,14.873130222732014
2533,2692,48,0.0022707919386886176,0.26229508196721313,0.2553191489361702,0.26229508196721313,29.49145448203697,14.869831604382423
2535,3150,241,0.011401267858832434,0.5604651162790698,0.5835351089588378,0.5835351089588378,28.685500309702125,14.745836044715361
1574,2342,202,0.009556249408647933,0.5444743935309974,0.505,0.5444743935309974,28.772749326145554,14.740841969305036
3054,3145,89,0.004210426719651812,0.38197424892703863,0.32014388489208634,0.38197424892703863,29.043782999351592,14.720692308746944
2299,2669,66,0.003122338915696849,0.32195121951219513,0.28205128205128205,0.32195121951219513,29.082926829268292,14.700495558801741
1820,2540,63,0.002980414419528811,0.2916666666666667,0.2971698113207547,0.2971698113207547,29.0813679245283,14.689443194050954
1644,2130,148,0.007001608477623238,0.4265129682997118,0.4713375796178344,0.4713375796178344,28.712201031590155,14.637533959232892
1527,2304,83,0.003926577727315735,0.33739837398373984,0.3360323886639676,0.33739837398373984,28.874197689345316,14.616849911414095
